Gasto,Ingreso,Nivel de Riesgo
923,3778,Alerta
97,3009,Aceptable
10,2948,Aceptable
1519,1791,Crítico
601,1939,Alerta
96,1781,Aceptable
70,4839,Aceptable
632,1167,Crítico
39,2404,Aceptable
1129,3401,Alerta
699,3647,Aceptable
971,2057,Crítico
1397,4703,Alerta
280,3508,Aceptable
1708,3973,Crítico
1150,3362,Alerta
1515,3837,Crítico
253,3091,Aceptable
461,4112,Aceptable
898,2580,Alerta
962,2337,Crítico
751,1178,Crítico
706,1035,Crítico
1685,3367,Crítico
877,4393,Aceptable
842,1089,Crítico
41,4425,Aceptable
653,1091,Crítico
1528,4583,Alerta
1119,4325,Alerta
1239,2307,Crítico
699,3514,Aceptable
659,3678,Aceptable
1408,2409,Crítico
1698,4391,Crítico
1219,3373,Crítico
1646,3165,Crítico
1574,4174,Crítico
1800,4641,Crítico
1708,4605,Crítico
1555,2605,Crítico
289,1561,Aceptable
547,2349,Alerta
1664,1354,Crítico
808,3499,Alerta
1753,1953,Crítico
1491,1729,Crítico
1179,4386,Alerta
1530,3806,Crítico
1112,3438,Alerta
963,2146,Crítico
896,3105,Alerta
1680,1904,Crítico
873,1763,Crítico
824,3700,Alerta
461,3087,Aceptable
860,3528,Alerta
1495,2593,Crítico
1264,1159,Crítico
589,1921,Alerta
1237,4613,Alerta
468,3353,Aceptable
638,4864,Aceptable
685,3563,Aceptable
1298,3136,Crítico
574,3903,Aceptable
885,3327,Alerta
650,4092,Aceptable
229,1632,Aceptable
1355,3626,Crítico
1699,2495,Crítico
354,3919,Aceptable
892,4721,Aceptable
1384,1003,Crítico
339,1702,Aceptable
1175,3265,Crítico
1371,3267,Crítico
1635,4298,Crítico
1126,1774,Crítico
1195,1234,Crítico
1683,4933,Alerta
104,2324,Aceptable
1649,1320,Crítico
78,4169,Aceptable
1092,1030,Crítico
1184,4765,Alerta
54,1658,Aceptable
1491,3810,Crítico
461,2873,Aceptable
147,2451,Aceptable
694,4976,Aceptable
1184,1340,Crítico
1539,3960,Crítico
1521,4419,Alerta
487,2811,Aceptable
1449,1122,Crítico
833,2013,Crítico
1158,4318,Alerta
948,3257,Alerta
1624,3335,Crítico
376,1489,Alerta
444,2122,Alerta
1487,3336,Crítico
463,3840,Aceptable
1387,2134,Crítico
347,4852,Aceptable
672,2869,Alerta
841,3856,Alerta
91,1344,Aceptable
10,3541,Aceptable
993,4889,Alerta
1380,3402,Crítico
784,4992,Aceptable
871,1911,Crítico
625,3230,Aceptable
590,3225,Aceptable
275,3244,Aceptable
305,4406,Aceptable
483,4345,Aceptable
904,1272,Crítico
1641,3026,Crítico
233,1046,Alerta
1219,3039,Crítico
214,3398,Aceptable
1325,2762,Crítico
127,2713,Aceptable
1100,4964,Alerta
387,3137,Aceptable
1431,4084,Crítico
811,3333,Alerta
701,3390,Alerta
322,2711,Aceptable
1146,4720,Alerta
1536,2168,Crítico
1542,4798,Alerta
1462,1009,Crítico
1697,4024,Crítico
788,2984,Alerta
1282,3298,Crítico
817,3126,Alerta
1102,3871,Alerta
91,1493,Aceptable
855,3668,Alerta
188,1510,Aceptable
1083,3223,Alerta
237,1488,Aceptable
1365,3469,Crítico
786,4541,Aceptable
746,3170,Alerta
1038,4521,Alerta
516,3463,Aceptable
1684,2506,Crítico
1660,2307,Crítico
93,2683,Aceptable
1092,1293,Crítico
1251,3953,Alerta
1135,4422,Alerta
1528,1261,Crítico
1269,3613,Crítico
1795,1910,Crítico
1302,2277,Crítico
887,3445,Alerta
1524,2004,Crítico
228,1335,Aceptable
1054,4495,Alerta
523,4906,Aceptable
1539,4330,Crítico
1283,3850,Alerta
1453,4983,Alerta
904,2231,Crítico
1331,3939,Alerta
1144,1697,Crítico
830,1505,Crítico
115,4779,Aceptable
884,2489,Crítico
48,2102,Aceptable
214,4604,Aceptable
1138,2591,Crítico
1466,1037,Crítico
458,4908,Aceptable
621,1703,Crítico
1453,1159,Crítico
790,2902,Alerta
553,1495,Crítico
428,4249,Aceptable
1669,4517,Crítico
1768,4708,Crítico
1664,3225,Crítico
909,3690,Alerta
1755,1942,Crítico
1213,2127,Crítico
1148,4065,Alerta
687,1589,Crítico
439,4542,Aceptable
1599,2490,Crítico
585,3850,Aceptable
1798,1943,Crítico
727,3114,Alerta
421,3040,Aceptable
915,3660,Alerta
1296,1410,Crítico
615,2054,Alerta
949,3623,Alerta
426,3801,Aceptable
1389,3978,Alerta
998,3053,Alerta
97,2075,Aceptable
345,4809,Aceptable
357,2879,Aceptable
477,1294,Crítico
354,3211,Aceptable
928,2560,Crítico
929,3047,Alerta
726,2446,Alerta
807,1159,Crítico
288,4116,Aceptable
864,4979,Aceptable
504,4308,Aceptable
787,1652,Crítico
1749,3233,Crítico
1036,1698,Crítico
1329,4476,Alerta
272,1111,Alerta
1483,1530,Crítico
712,2209,Alerta
911,3999,Alerta
274,4476,Aceptable
1636,3708,Crítico
363,4277,Aceptable
641,4155,Aceptable
814,2286,Crítico
1710,1832,Crítico
885,3902,Alerta
1381,4739,Alerta
159,3166,Aceptable
825,1586,Crítico
675,4381,Aceptable
837,4587,Aceptable
1469,2851,Crítico
1115,1074,Crítico
490,4862,Aceptable
570,1988,Alerta
1578,4870,Alerta
884,4321,Alerta
443,1870,Alerta
1142,2695,Crítico
1444,2672,Crítico
1453,3864,Crítico
960,4926,Aceptable
916,3301,Alerta
1405,1490,Crítico
1795,4368,Crítico
1793,4744,Crítico
512,3847,Aceptable
211,3174,Aceptable
1680,1182,Crítico
1635,3881,Crítico
787,4083,Aceptable
577,4255,Aceptable
116,3759,Aceptable
753,3028,Alerta
595,1759,Alerta
1188,4914,Alerta
1647,2921,Crítico
672,2936,Alerta
962,4909,Aceptable
216,4897,Aceptable
21,1468,Aceptable
715,2970,Alerta
526,1584,Alerta
197,3598,Aceptable
1754,4862,Crítico
721,1435,Crítico
1774,4380,Crítico
753,1417,Crítico
335,3649,Aceptable
299,2802,Aceptable
681,2753,Alerta
1597,4174,Crítico
1061,3891,Alerta
126,1324,Aceptable
1526,3568,Crítico
231,4404,Aceptable
1375,1452,Crítico
777,4291,Aceptable
783,3745,Alerta
135,2151,Aceptable
1392,2198,Crítico
1685,4065,Crítico
1525,4235,Crítico
647,4000,Aceptable
1014,3821,Alerta
496,1044,Crítico
1147,4042,Alerta
453,3771,Aceptable
232,3038,Aceptable
879,1828,Crítico
963,3592,Alerta
45,2170,Aceptable
1621,4981,Alerta
1585,2198,Crítico
1435,2989,Crítico
305,1348,Alerta
1606,3084,Crítico
589,3349,Aceptable
1717,2740,Crítico
993,3605,Alerta
1686,4826,Alerta
1134,3985,Alerta
1120,3946,Alerta
596,2372,Alerta
1745,1504,Crítico
317,1798,Aceptable
652,3417,Aceptable
497,1163,Crítico
1164,2043,Crítico
398,1672,Alerta
1472,4052,Crítico
6,1126,Aceptable
86,3533,Aceptable
317,2448,Aceptable
725,1995,Crítico
674,1791,Crítico
1604,2627,Crítico
974,3800,Alerta
1269,4334,Alerta
1049,4382,Alerta
65,2073,Aceptable
1591,4170,Crítico
1444,3015,Crítico
536,2835,Aceptable
448,2012,Alerta
1158,4721,Alerta
637,4574,Aceptable
192,3278,Aceptable
883,2291,Crítico
755,2675,Alerta
1229,1029,Crítico
162,1792,Aceptable
178,1108,Aceptable
1375,4595,Alerta
516,4485,Aceptable
1255,1719,Crítico
197,4735,Aceptable
782,2513,Alerta
47,1419,Aceptable
1671,3673,Crítico
1729,1249,Crítico
1310,4955,Alerta
177,1964,Aceptable
1789,1687,Crítico
1257,1067,Crítico
558,4030,Aceptable
1333,1700,Crítico
692,1814,Crítico
1330,2010,Crítico
1240,4135,Alerta
1570,1830,Crítico
1389,1326,Crítico
803,4675,Aceptable
45,3783,Aceptable
38,2912,Aceptable
124,2996,Aceptable
450,1471,Alerta
1252,3695,Alerta
599,1171,Crítico
682,1078,Crítico
1778,1340,Crítico
196,1684,Aceptable
759,1705,Crítico
717,4257,Aceptable
75,3165,Aceptable
1518,2422,Crítico
1572,1892,Crítico
392,1077,Crítico
149,2263,Aceptable
1558,2438,Crítico
156,2722,Aceptable
827,3396,Alerta
555,2763,Alerta
373,2173,Aceptable
1003,1307,Crítico
1073,4562,Alerta
1351,3844,Crítico
843,4425,Aceptable
1029,4065,Alerta
552,3564,Aceptable
752,2381,Alerta
1084,4508,Alerta
579,1602,Crítico
1048,1761,Crítico
217,3494,Aceptable
276,4263,Aceptable
32,2277,Aceptable
344,4732,Aceptable
1783,4701,Crítico
873,2213,Crítico
442,1732,Alerta
1656,4221,Crítico
1190,2345,Crítico
1079,4314,Alerta
176,2052,Aceptable
1407,2428,Crítico
6,4341,Aceptable
1435,2553,Crítico
421,1282,Alerta
527,2594,Alerta
832,1906,Crítico
1590,4943,Alerta
1657,4455,Crítico
468,4577,Aceptable
1226,3538,Alerta
1123,3811,Alerta
1049,1953,Crítico
1306,4720,Alerta
1727,4388,Crítico
1767,4511,Crítico
502,3238,Aceptable
1635,1983,Crítico
650,3097,Alerta
1586,4321,Crítico
1018,2176,Crítico
1632,2264,Crítico
1661,1866,Crítico
1033,4288,Alerta
773,4260,Aceptable
1239,4923,Alerta
56,1772,Aceptable
1526,2829,Crítico
1350,4239,Alerta
1302,4316,Alerta
1313,2070,Crítico
1390,3221,Crítico
1030,3392,Alerta
1502,2388,Crítico
1491,4709,Alerta
1319,1593,Crítico
36,3172,Aceptable
1254,3760,Alerta
825,4536,Aceptable
788,4181,Aceptable
1188,1978,Crítico
1105,2950,Crítico
1098,2817,Crítico
489,2989,Aceptable
1059,2685,Crítico
1769,2917,Crítico
1388,3563,Crítico
417,2588,Aceptable
1768,4048,Crítico
1313,4115,Alerta
404,2096,Aceptable
663,4235,Aceptable
218,4882,Aceptable
358,4025,Aceptable
647,3053,Alerta
1354,1494,Crítico
679,4658,Aceptable
1798,1355,Crítico
1546,4461,Alerta
646,3179,Alerta
1484,1022,Crítico
1302,4558,Alerta
612,4277,Aceptable
995,4989,Aceptable
1661,1232,Crítico
68,4048,Aceptable
1122,3663,Alerta
759,4796,Aceptable
1668,3684,Crítico
173,3003,Aceptable
1056,3497,Alerta
1717,3029,Crítico
1792,1852,Crítico
31,3449,Aceptable
474,2592,Aceptable
1208,4303,Alerta
1602,4071,Crítico
123,1047,Aceptable
1508,4650,Alerta
1518,3981,Crítico
966,4923,Aceptable
1607,4549,Crítico
765,1874,Crítico
565,3688,Aceptable
120,3492,Aceptable
73,3242,Aceptable
896,3646,Alerta
331,4610,Aceptable
217,2662,Aceptable
962,3587,Alerta
1205,1191,Crítico
998,3898,Alerta
1557,2518,Crítico
167,1684,Aceptable
1490,1112,Crítico
59,4274,Aceptable
33,2516,Aceptable
663,4306,Aceptable
393,1389,Alerta
1014,2175,Crítico
1176,1504,Crítico
1791,4786,Crítico
1684,4778,Crítico
1692,1300,Crítico
1747,2394,Crítico
87,3700,Aceptable
1276,2690,Crítico
523,4318,Aceptable
63,4747,Aceptable
1566,1314,Crítico
1105,2838,Crítico
819,2116,Crítico
1003,2964,Alerta
1445,2447,Crítico
824,2476,Alerta
1415,2731,Crítico
655,2651,Alerta
972,2921,Alerta
1582,4557,Alerta
667,3634,Aceptable
1768,1756,Crítico
1752,4044,Crítico
1712,2628,Crítico
1325,2027,Crítico
71,1698,Aceptable
925,4911,Aceptable
1083,3350,Alerta
864,2374,Crítico
313,3542,Aceptable
1695,2333,Crítico
1107,4540,Alerta
82,1373,Aceptable
1542,1663,Crítico
628,2747,Alerta
118,4615,Aceptable
1730,1726,Crítico
1160,4896,Alerta
176,2516,Aceptable
876,1270,Crítico
1329,4970,Alerta
41,4241,Aceptable
1556,2190,Crítico
1357,2699,Crítico
1523,2930,Crítico
1426,4457,Alerta
329,4190,Aceptable
575,1598,Crítico
618,3435,Aceptable
1504,2885,Crítico
843,1481,Crítico
1605,1533,Crítico
647,3879,Aceptable
894,1249,Crítico
1788,2977,Crítico
551,2623,Alerta
354,1710,Alerta
161,2553,Aceptable
1054,2987,Crítico
348,1526,Alerta
903,4328,Alerta
1257,3517,Crítico
1252,2463,Crítico
628,4948,Aceptable
1194,3929,Alerta
20,2321,Aceptable
1394,1878,Crítico
155,4639,Aceptable
802,3847,Alerta
1718,1168,Crítico
60,1478,Aceptable
1061,3401,Alerta
1092,1231,Crítico
1575,4554,Alerta
1602,2444,Crítico
111,3707,Aceptable
1278,1586,Crítico
105,4304,Aceptable
1122,3375,Alerta
1581,3883,Crítico
1400,3953,Crítico
476,3725,Aceptable
1744,3982,Crítico
1175,2845,Crítico
921,2804,Alerta
919,1716,Crítico
405,2051,Aceptable
1018,1696,Crítico
352,3565,Aceptable
1552,2466,Crítico
629,1444,Crítico
1234,2758,Crítico
14,3526,Aceptable
656,4254,Aceptable
155,1203,Aceptable
1601,4809,Alerta
1460,1762,Crítico
32,4708,Aceptable
1117,2469,Crítico
829,2233,Crítico
259,1156,Alerta
1441,1369,Crítico
204,1943,Aceptable
1167,1499,Crítico
988,1130,Crítico
1242,3062,Crítico
755,3872,Aceptable
986,4109,Alerta
148,4525,Aceptable
859,4992,Aceptable
1379,3392,Crítico
1797,1642,Crítico
587,1192,Crítico
1249,4702,Alerta
764,4706,Aceptable
1770,2092,Crítico
804,1409,Crítico
670,2180,Alerta
1179,2370,Crítico
418,4926,Aceptable
1611,4743,Alerta
1741,3624,Crítico
1041,4546,Alerta
1467,3895,Crítico
1446,1261,Crítico
228,3406,Aceptable
1555,3283,Crítico
33,2883,Aceptable
1475,3523,Crítico
1576,3296,Crítico
1294,4953,Alerta
1170,2358,Crítico
369,3528,Aceptable
541,1610,Alerta
581,2060,Alerta
1691,3461,Crítico
1577,1070,Crítico
1280,3121,Crítico
398,4999,Aceptable
171,3771,Aceptable
991,4080,Alerta
1082,4254,Alerta
1440,2948,Crítico
1236,4279,Alerta
1674,1560,Crítico
1046,1852,Crítico
951,3158,Alerta
784,4182,Aceptable
357,2556,Aceptable
999,4903,Alerta
749,3017,Alerta
583,4701,Aceptable
1023,3384,Alerta
1447,4943,Alerta
1686,2761,Crítico
1657,4194,Crítico
1551,1199,Crítico
105,2963,Aceptable
292,2220,Aceptable
590,4299,Aceptable
1638,3417,Crítico
69,1106,Aceptable
356,3842,Aceptable
735,3418,Alerta
1394,4711,Alerta
1498,1052,Crítico
800,2235,Crítico
1624,2259,Crítico
287,4123,Aceptable
1033,2781,Crítico
758,3190,Alerta
1004,3613,Alerta
1504,4948,Alerta
1584,1820,Crítico
1084,1335,Crítico
622,4775,Aceptable
1175,3429,Alerta
1752,3979,Crítico
640,4903,Aceptable
988,3154,Alerta
377,1145,Alerta
906,4723,Aceptable
940,3407,Alerta
1259,4441,Alerta
231,1794,Aceptable
1653,2279,Crítico
456,1502,Alerta
1082,4517,Alerta
1442,4276,Alerta
649,4171,Aceptable
892,2501,Crítico
533,2979,Aceptable
395,1274,Alerta
326,3907,Aceptable
608,1262,Crítico
1236,1160,Crítico
433,1164,Crítico
1522,3735,Crítico
272,4989,Aceptable
1539,4972,Alerta
900,3867,Alerta
1653,4933,Alerta
1193,4738,Alerta
958,1501,Crítico
1765,4874,Crítico
747,2918,Alerta
753,4902,Aceptable
404,4032,Aceptable
478,3119,Aceptable
662,1220,Crítico
893,2296,Crítico
599,2671,Alerta
621,1356,Crítico
1104,3827,Alerta
986,4474,Alerta
1295,1483,Crítico
326,4187,Aceptable
581,4424,Aceptable
1667,4413,Crítico
328,3361,Aceptable
1587,4372,Crítico
854,3995,Alerta
410,4024,Aceptable
949,1359,Crítico
338,4022,Aceptable
1720,1463,Crítico
1040,3543,Alerta
1263,4235,Alerta
746,3658,Alerta
1785,4951,Crítico
102,2593,Aceptable
1427,1061,Crítico
320,4835,Aceptable
1621,4732,Alerta
950,2934,Alerta
443,2826,Aceptable
1214,4876,Alerta
336,1923,Aceptable
1010,1571,Crítico
1484,4140,Crítico
1156,1906,Crítico
211,4937,Aceptable
1397,3359,Crítico
1121,4950,Alerta
515,1816,Alerta
1634,1200,Crítico
595,4687,Aceptable
1070,3886,Alerta
153,2773,Aceptable
725,1190,Crítico
1346,3677,Crítico
572,1625,Crítico
437,2454,Aceptable
1215,1453,Crítico
821,2556,Alerta
1629,2735,Crítico
1679,1854,Crítico
1501,2692,Crítico
958,2031,Crítico
635,1184,Crítico
328,1953,Aceptable
728,4229,Aceptable
935,1769,Crítico
890,2743,Alerta
362,1814,Aceptable
964,1886,Crítico
1596,3633,Crítico
1170,2539,Crítico
3,1956,Aceptable
1040,1878,Crítico
1391,2895,Crítico
693,1527,Crítico
1451,2132,Crítico
626,4200,Aceptable
364,1933,Aceptable
41,1695,Aceptable
1409,2477,Crítico
1023,4374,Alerta
688,4711,Aceptable
1435,2880,Crítico
1414,2879,Crítico
149,4059,Aceptable
1376,3291,Crítico
366,3697,Aceptable
106,4793,Aceptable
344,1731,Aceptable
1154,1642,Crítico
327,4762,Aceptable
385,2049,Aceptable
572,2477,Alerta
1099,4400,Alerta
172,1996,Aceptable
667,3724,Aceptable
662,3973,Aceptable
673,3563,Aceptable
907,4080,Alerta
1330,4424,Alerta
1582,1645,Crítico
1134,3038,Crítico
599,3930,Aceptable
1077,1837,Crítico
690,4271,Aceptable
1277,3399,Crítico
15,2264,Aceptable
1406,3293,Crítico
45,3604,Aceptable
157,1686,Aceptable
509,2327,Alerta
1073,3991,Alerta
1590,4411,Crítico
1062,2507,Crítico
1589,3546,Crítico
535,3570,Aceptable
606,3425,Aceptable
1761,3067,Crítico
518,1299,Crítico
433,1011,Crítico
1078,2760,Crítico
1351,3490,Crítico
282,2350,Aceptable
1218,2302,Crítico
838,2572,Alerta
1600,3462,Crítico
830,4881,Aceptable
29,2803,Aceptable
1161,4003,Alerta
47,3831,Aceptable
1063,4260,Alerta
1799,4406,Crítico
878,3354,Alerta
784,1549,Crítico
106,4505,Aceptable
450,3821,Aceptable
646,2530,Alerta
114,3151,Aceptable
879,2873,Alerta
653,4302,Aceptable
1391,1928,Crítico
275,1072,Alerta
1214,4679,Alerta
1249,1742,Crítico
156,2945,Aceptable
1793,1629,Crítico
511,4928,Aceptable
1596,3018,Crítico
949,1586,Crítico
948,3673,Alerta
1622,3666,Crítico
1497,4018,Crítico
1499,4691,Alerta
881,3904,Alerta
1760,4067,Crítico
80,3715,Aceptable
743,4549,Aceptable
707,3374,Alerta
961,3457,Alerta
525,4654,Aceptable
987,2716,Crítico
1729,3605,Crítico
485,4552,Aceptable
1624,4330,Crítico
1028,2850,Crítico
1387,2694,Crítico
1444,3516,Crítico
1375,2041,Crítico
651,1876,Alerta
240,3790,Aceptable
1131,4503,Alerta
1078,3012,Crítico
1305,3053,Crítico
871,2143,Crítico
314,2511,Aceptable
541,2855,Aceptable
1794,3556,Crítico
939,4342,Alerta
193,4089,Aceptable
417,2351,Aceptable
973,2382,Crítico
306,2367,Aceptable
776,2558,Alerta
93,3685,Aceptable
1318,4704,Alerta
1321,2161,Crítico
1365,3119,Crítico
386,3303,Aceptable
1290,1641,Crítico
1728,2970,Crítico
1532,4949,Alerta
938,1390,Crítico
1095,3737,Alerta
478,3891,Aceptable
1345,3431,Crítico
1321,2965,Crítico
470,2847,Aceptable
542,1879,Alerta
1707,2028,Crítico
614,2447,Alerta
259,4720,Aceptable
1006,2971,Alerta
1312,2010,Crítico
970,4902,Aceptable
653,3450,Aceptable
1615,2831,Crítico
839,4172,Alerta
736,2189,Alerta
1124,1192,Crítico
1142,2284,Crítico
1511,2004,Crítico
1546,3254,Crítico
518,3106,Aceptable
458,4365,Aceptable
1132,1347,Crítico
852,4207,Alerta
670,1025,Crítico
945,4841,Aceptable
1699,4679,Crítico
318,4437,Aceptable
888,3380,Alerta
74,4537,Aceptable
515,4398,Aceptable
960,2297,Crítico
729,3429,Alerta
1337,4376,Alerta
1440,3539,Crítico
1318,1602,Crítico
1283,2119,Crítico
722,2445,Alerta
855,2515,Alerta
1720,2334,Crítico
1539,3028,Crítico
1328,3997,Alerta
460,2882,Aceptable
110,1515,Aceptable
573,1060,Crítico
685,2333,Alerta
1688,3561,Crítico
1120,4844,Alerta
1179,4786,Alerta
1660,1859,Crítico
1702,1762,Crítico
1489,1814,Crítico
1548,3846,Crítico
313,3336,Aceptable
1000,4535,Alerta
1463,1729,Crítico
389,3096,Aceptable
1527,2701,Crítico
419,2080,Alerta
1549,1296,Crítico
42,1005,Aceptable
1263,4669,Alerta
648,4914,Aceptable
614,4734,Aceptable
1090,1444,Crítico
826,3658,Alerta
1762,2244,Crítico
1581,3020,Crítico
104,2420,Aceptable
930,1538,Crítico
1116,2622,Crítico
313,3486,Aceptable
489,2781,Aceptable
631,1956,Alerta
1225,3070,Crítico
1304,4033,Alerta
479,4963,Aceptable
1692,1528,Crítico
338,3424,Aceptable
1785,4896,Crítico
1551,2679,Crítico
606,3873,Aceptable
1455,3104,Crítico
264,1274,Alerta
912,1725,Crítico
351,3409,Aceptable
459,4378,Aceptable
1629,4429,Crítico
1217,4443,Alerta
1063,2847,Crítico
1042,4392,Alerta
1233,3150,Crítico
241,1462,Aceptable
1048,4360,Alerta
452,1369,Alerta
1635,1032,Crítico
720,1582,Crítico
303,1154,Alerta
277,4999,Aceptable
888,2575,Alerta
1274,3488,Crítico
691,4686,Aceptable
338,1026,Alerta
172,1173,Aceptable
996,2576,Crítico
1590,4479,Crítico
1422,3494,Crítico
1050,4427,Alerta
415,2387,Aceptable
1701,3173,Crítico
1125,1533,Crítico
1355,4458,Alerta
158,3316,Aceptable
556,1740,Alerta
1699,2348,Crítico
121,2329,Aceptable
1636,3616,Crítico
371,3438,Aceptable
669,2707,Alerta
290,4013,Aceptable
1631,1133,Crítico
575,1673,Alerta
1451,4322,Alerta
237,3231,Aceptable
1490,1980,Crítico
919,3041,Alerta
1205,1681,Crítico
884,3881,Alerta
805,3545,Alerta
577,1893,Alerta
556,4362,Aceptable
565,4389,Aceptable
610,3010,Alerta
49,2246,Aceptable
1164,3769,Alerta
1762,1484,Crítico
1242,4391,Alerta
960,2529,Crítico
1650,2657,Crítico
757,1695,Crítico
442,3367,Aceptable
861,4406,Aceptable
1345,4419,Alerta
556,4456,Aceptable
476,1774,Alerta
1510,2256,Crítico
803,4676,Aceptable
153,3564,Aceptable
1208,1573,Crítico
450,3520,Aceptable
1781,1217,Crítico
238,3215,Aceptable
1145,1972,Crítico
1023,1682,Crítico
1132,2985,Crítico
1620,3301,Crítico
1357,1764,Crítico
1017,2611,Crítico
753,3348,Alerta
658,3467,Aceptable
726,1774,Crítico
495,1421,Alerta
24,2675,Aceptable
1527,3815,Crítico
732,1462,Crítico
604,4365,Aceptable
628,4117,Aceptable
1745,4251,Crítico
1503,1455,Crítico
409,3044,Aceptable
1159,2307,Crítico
423,3256,Aceptable
1465,2605,Crítico
554,1002,Crítico
1794,2246,Crítico
499,2119,Alerta
277,1780,Aceptable
1424,2519,Crítico
1606,3943,Crítico
1769,1397,Crítico
1767,1075,Crítico
1506,2420,Crítico
1727,4646,Crítico
633,1386,Crítico
1437,3481,Crítico
67,3516,Aceptable
1028,2992,Alerta
818,3025,Alerta
263,3969,Aceptable
1056,3962,Alerta
1614,4045,Crítico
480,3594,Aceptable
765,4500,Aceptable
813,3287,Alerta
1250,2520,Crítico
373,2203,Aceptable
976,4070,Alerta
1552,2474,Crítico
1347,2455,Crítico
68,3521,Aceptable
1259,1820,Crítico
1063,1611,Crítico
853,3825,Alerta
1369,4385,Alerta
685,4211,Aceptable
1200,3635,Alerta
1453,1454,Crítico
955,3263,Alerta
1329,3360,Crítico
1678,3477,Crítico
1383,4999,Alerta
1440,4942,Alerta
884,2014,Crítico
158,4724,Aceptable
1039,4376,Alerta
403,4234,Aceptable
1371,3703,Crítico
1362,3410,Crítico
730,4637,Aceptable
246,1102,Alerta
319,3284,Aceptable
992,1778,Crítico
1574,2726,Crítico
49,4736,Aceptable
1551,1945,Crítico
375,3109,Aceptable
446,4148,Aceptable
1192,2038,Crítico
633,4883,Aceptable
1580,4639,Alerta
1761,3317,Crítico
410,1663,Alerta
310,4376,Aceptable
272,3608,Aceptable
1485,4846,Alerta
1334,4628,Alerta
1423,3103,Crítico
1421,3329,Crítico
1239,1093,Crítico
1288,3619,Crítico
1207,1460,Crítico
1602,1905,Crítico
1091,1531,Crítico
491,1471,Alerta
1134,4722,Alerta
1183,1139,Crítico
1694,4868,Alerta
546,3858,Aceptable
1589,2358,Crítico
345,3875,Aceptable
1602,3179,Crítico
1083,2293,Crítico
1490,4921,Alerta
10,4723,Aceptable
154,1674,Aceptable
521,1256,Crítico
1595,3296,Crítico
580,4317,Aceptable
1473,2367,Crítico
596,2451,Alerta
777,2635,Alerta
894,4001,Alerta
1743,2979,Crítico
1244,4823,Alerta
471,4888,Aceptable
790,2020,Crítico
1407,1948,Crítico
1330,2857,Crítico
763,1211,Crítico
1190,2950,Crítico
1162,2927,Crítico
668,1665,Crítico
702,2540,Alerta
231,4504,Aceptable
1168,3509,Alerta
750,4866,Aceptable
877,1032,Crítico
392,3453,Aceptable
1626,3204,Crítico
411,4940,Aceptable
643,2409,Alerta
79,1386,Aceptable
770,4017,Aceptable
283,2218,Aceptable
596,1111,Crítico
1681,3588,Crítico
843,3639,Alerta
