Gasto,Ingreso,Nivel de Riesgo
1204,3274,Alerta
479,2780,Aceptable
2051,4370,Alerta
2087,3208,Crítico
1517,1355,Crítico
1452,2180,Crítico
1514,3370,Alerta
1989,4987,Alerta
750,2109,Alerta
2132,4396,Alerta
2200,2036,Crítico
2003,4568,Alerta
113,1181,Aceptable
2358,2379,Crítico
985,2618,Alerta
2001,3064,Crítico
1833,2487,Crítico
1188,1720,Crítico
691,3178,Aceptable
1574,3491,Alerta
2489,1926,Crítico
755,1596,Alerta
2162,3597,Crítico
1604,4249,Alerta
261,3340,Aceptable
2413,3294,Crítico
998,4542,Aceptable
1016,2679,Alerta
1328,3024,Alerta
486,1220,Alerta
2223,4794,Alerta
277,3868,Aceptable
1071,1392,Crítico
488,1319,Alerta
1339,1727,Crítico
485,4668,Aceptable
520,3993,Aceptable
1905,3461,Crítico
2388,1274,Crítico
2497,2379,Crítico
918,3761,Aceptable
2142,3948,Crítico
1160,3890,Aceptable
382,3123,Aceptable
93,3560,Aceptable
2124,2036,Crítico
1823,3256,Crítico
2438,2269,Crítico
829,2795,Aceptable
2027,2697,Crítico
2174,2390,Crítico
1542,4397,Alerta
1616,1775,Crítico
589,2652,Aceptable
1982,1098,Crítico
2081,4704,Alerta
2265,4694,Alerta
405,3451,Aceptable
694,1345,Crítico
967,4144,Aceptable
528,2308,Aceptable
1203,1781,Crítico
1662,4342,Alerta
290,2031,Aceptable
470,3524,Aceptable
283,4663,Aceptable
471,3922,Aceptable
890,4736,Aceptable
92,2403,Aceptable
1686,1674,Crítico
1310,4875,Aceptable
1375,1765,Crítico
1837,2914,Crítico
1986,4112,Alerta
967,3285,Aceptable
1824,1833,Crítico
1011,3118,Aceptable
148,4291,Aceptable
1235,2712,Alerta
1703,1995,Crítico
2084,4327,Alerta
1319,3313,Alerta
2225,2143,Crítico
1235,3538,Aceptable
990,1394,Crítico
1886,1516,Crítico
840,1261,Crítico
2371,3931,Crítico
1638,2867,Crítico
274,3708,Aceptable
1320,4538,Aceptable
1254,4092,Aceptable
606,4724,Aceptable
614,2140,Aceptable
773,1900,Alerta
987,2221,Alerta
1572,2594,Crítico
2047,4993,Alerta
2361,1891,Crítico
1273,2441,Crítico
2472,3617,Crítico
572,2793,Aceptable
265,3630,Aceptable
1277,4665,Aceptable
91,3164,Aceptable
707,3806,Aceptable
2259,3424,Crítico
1333,3080,Alerta
2297,4077,Crítico
1247,2424,Crítico
1835,2299,Crítico
2411,1635,Crítico
1200,3000,Alerta
497,2458,Aceptable
1407,3951,Alerta
1977,2006,Crítico
483,3330,Aceptable
277,3852,Aceptable
1799,2571,Crítico
2031,3806,Crítico
59,4847,Aceptable
1589,1523,Crítico
1063,3799,Aceptable
1548,3496,Alerta
132,1736,Aceptable
1811,2305,Crítico
2236,4010,Crítico
2311,2011,Crítico
2074,4697,Alerta
2156,1814,Crítico
1891,4629,Alerta
791,1749,Alerta
1212,3607,Aceptable
1318,2508,Crítico
1785,3234,Crítico
2163,1403,Crítico
708,4652,Aceptable
1669,3201,Crítico
1826,2556,Crítico
842,1368,Crítico
843,2452,Aceptable
2444,4233,Crítico
2149,4045,Crítico
594,1726,Aceptable
2238,2127,Crítico
1526,2577,Crítico
888,3004,Aceptable
1648,2393,Crítico
1670,2191,Crítico
1003,3886,Aceptable
2146,3175,Crítico
2120,3981,Crítico
552,4374,Aceptable
478,1271,Alerta
790,1197,Crítico
1593,4329,Alerta
1250,2608,Alerta
684,1962,Aceptable
998,4686,Aceptable
666,3908,Aceptable
942,3668,Aceptable
1625,4772,Aceptable
524,4052,Aceptable
2067,2158,Crítico
943,4491,Aceptable
924,4357,Aceptable
685,4045,Aceptable
1394,1426,Crítico
400,3780,Aceptable
1010,2294,Alerta
1936,1292,Crítico
2233,4394,Crítico
482,1705,Aceptable
2272,1114,Crítico
769,2378,Aceptable
495,1258,Alerta
1116,2275,Alerta
376,3296,Aceptable
2414,2406,Crítico
85,1082,Aceptable
1959,2078,Crítico
1206,2034,Crítico
1420,3969,Alerta
468,3802,Aceptable
1430,4047,Alerta
1069,1669,Crítico
658,1366,Alerta
502,3871,Aceptable
1658,1790,Crítico
2216,2151,Crítico
2064,2569,Crítico
398,4012,Aceptable
1001,4945,Aceptable
527,1900,Aceptable
1935,2382,Crítico
155,2029,Aceptable
2042,1798,Crítico
2416,1090,Crítico
16,4173,Aceptable
759,1532,Alerta
477,1742,Aceptable
1011,1601,Crítico
599,4651,Aceptable
868,3245,Aceptable
2108,1176,Crítico
803,2077,Alerta
510,4184,Aceptable
1830,4663,Alerta
754,3954,Aceptable
236,1361,Aceptable
1708,3959,Alerta
822,1005,Crítico
334,4376,Aceptable
1945,3486,Crítico
1355,2036,Crítico
1972,4431,Alerta
767,4216,Aceptable
506,1938,Aceptable
678,1643,Alerta
486,1582,Aceptable
939,3791,Aceptable
231,3398,Aceptable
308,3445,Aceptable
463,4200,Aceptable
1097,3056,Alerta
1691,1974,Crítico
925,4606,Aceptable
1642,3138,Crítico
1598,4412,Alerta
2023,3574,Crítico
2273,4466,Crítico
808,1175,Crítico
1085,4838,Aceptable
1521,3258,Alerta
866,1426,Crítico
107,1711,Aceptable
521,1646,Aceptable
2140,1948,Crítico
1739,1683,Crítico
1630,1756,Crítico
210,1120,Aceptable
1816,3714,Alerta
261,3468,Aceptable
1862,4436,Alerta
87,2797,Aceptable
677,2175,Aceptable
1903,4734,Alerta
1880,4043,Alerta
1335,2563,Crítico
345,2078,Aceptable
1178,2525,Alerta
671,2313,Aceptable
2127,3040,Crítico
1194,2541,Alerta
1297,1086,Crítico
209,3021,Aceptable
367,3289,Aceptable
460,3650,Aceptable
477,4814,Aceptable
539,2370,Aceptable
183,4790,Aceptable
674,3600,Aceptable
926,1866,Alerta
796,4560,Aceptable
350,4845,Aceptable
319,4945,Aceptable
2329,3497,Crítico
1538,2192,Crítico
550,4491,Aceptable
2187,2519,Crítico
1695,4853,Aceptable
1525,2347,Crítico
783,2969,Aceptable
1672,4008,Alerta
561,1884,Aceptable
1380,4912,Aceptable
112,3030,Aceptable
902,2190,Alerta
2447,3522,Crítico
1699,3447,Alerta
2062,1730,Crítico
2189,2384,Crítico
1383,2266,Crítico
1079,3088,Aceptable
1028,4557,Aceptable
2079,1848,Crítico
1188,3784,Aceptable
8,1534,Aceptable
2447,4219,Crítico
1601,2467,Crítico
2117,3264,Crítico
967,4802,Aceptable
1084,1263,Crítico
9,4174,Aceptable
1290,2816,Alerta
500,4309,Aceptable
1944,1304,Crítico
139,4342,Aceptable
66,3148,Aceptable
1752,1590,Crítico
806,1199,Crítico
1108,1250,Crítico
2186,4622,Alerta
38,4708,Aceptable
237,3615,Aceptable
482,4083,Aceptable
1920,1049,Crítico
1066,3010,Alerta
1297,4376,Aceptable
2308,1886,Crítico
606,1157,Crítico
1498,2203,Crítico
2196,3630,Crítico
191,2826,Aceptable
26,2927,Aceptable
1964,2753,Crítico
1473,2044,Crítico
585,1755,Aceptable
550,2924,Aceptable
19,4393,Aceptable
571,4966,Aceptable
273,2799,Aceptable
1137,3147,Alerta
534,1214,Alerta
1582,1601,Crítico
600,2179,Aceptable
2163,4171,Crítico
1228,4798,Aceptable
481,1845,Aceptable
2244,2960,Crítico
1963,1206,Crítico
6,1519,Aceptable
2483,2341,Crítico
2138,4433,Alerta
1695,3687,Alerta
1717,3858,Alerta
77,1634,Aceptable
2200,1863,Crítico
1869,2453,Crítico
2049,3461,Crítico
413,3453,Aceptable
2102,2038,Crítico
1727,3373,Crítico
36,3445,Aceptable
1726,3959,Alerta
74,4840,Aceptable
208,1969,Aceptable
2192,3379,Crítico
1087,3746,Aceptable
1479,4237,Aceptable
2413,4119,Crítico
2479,2315,Crítico
2298,2774,Crítico
889,1724,Crítico
1499,2538,Crítico
1257,4548,Aceptable
1279,2419,Crítico
2390,3092,Crítico
1292,4941,Aceptable
1634,1221,Crítico
2008,2803,Crítico
834,4316,Aceptable
1606,1204,Crítico
1531,4586,Aceptable
1631,3583,Alerta
1973,2771,Crítico
652,4622,Aceptable
1144,3407,Aceptable
1742,4305,Alerta
449,1663,Aceptable
936,4974,Aceptable
677,1850,Alerta
70,4811,Aceptable
2465,4178,Crítico
965,1212,Crítico
61,3138,Aceptable
955,2696,Alerta
1101,3316,Aceptable
828,3266,Aceptable
1009,2257,Alerta
2270,3845,Crítico
770,3763,Aceptable
646,4356,Aceptable
459,3752,Aceptable
506,4841,Aceptable
2348,2755,Crítico
1604,2650,Crítico
1382,4202,Aceptable
1933,3061,Crítico
577,4616,Aceptable
1258,2918,Alerta
323,3546,Aceptable
2291,1860,Crítico
2202,4651,Alerta
691,3009,Aceptable
2293,4589,Alerta
1119,2525,Alerta
947,3661,Aceptable
123,3598,Aceptable
186,4440,Aceptable
2233,4080,Crítico
1360,2213,Crítico
282,2980,Aceptable
2341,1553,Crítico
945,1262,Crítico
1863,1667,Crítico
1347,1917,Crítico
1369,3909,Alerta
2288,1616,Crítico
2476,2602,Crítico
1251,3440,Alerta
165,2969,Aceptable
189,4812,Aceptable
2349,1878,Crítico
1688,1879,Crítico
219,2643,Aceptable
2039,3622,Crítico
478,1354,Alerta
762,1946,Alerta
684,2736,Aceptable
1077,4784,Aceptable
183,1477,Aceptable
1301,1923,Crítico
1203,2711,Alerta
575,3818,Aceptable
456,2329,Aceptable
894,1889,Alerta
1704,1756,Crítico
1753,2553,Crítico
1183,4561,Aceptable
709,4771,Aceptable
2368,2546,Crítico
424,3633,Aceptable
1635,2032,Crítico
226,1438,Aceptable
2203,1671,Crítico
1926,1852,Crítico
378,4465,Aceptable
956,3786,Aceptable
603,4244,Aceptable
1463,1561,Crítico
58,2650,Aceptable
2346,2000,Crítico
1321,4591,Aceptable
2340,4840,Alerta
1840,1341,Crítico
7,3008,Aceptable
1977,1636,Crítico
1323,4502,Aceptable
727,2122,Aceptable
1359,1743,Crítico
1206,2266,Crítico
386,3252,Aceptable
1055,3197,Aceptable
1233,1262,Crítico
496,4145,Aceptable
866,4464,Aceptable
580,4346,Aceptable
2453,1879,Crítico
1505,3947,Alerta
1758,2897,Crítico
1415,1127,Crítico
645,1128,Crítico
2310,4993,Alerta
1973,3111,Crítico
1237,2050,Crítico
627,4603,Aceptable
900,1008,Crítico
1275,3024,Alerta
1892,2699,Crítico
1727,3564,Alerta
96,1377,Aceptable
493,2736,Aceptable
907,3744,Aceptable
1,3270,Aceptable
1308,2743,Alerta
1874,1548,Crítico
1801,4289,Alerta
993,4684,Aceptable
2443,1974,Crítico
473,3624,Aceptable
2149,4569,Alerta
741,1489,Alerta
550,4087,Aceptable
2016,3566,Crítico
533,4639,Aceptable
1301,1189,Crítico
1856,1044,Crítico
1030,3766,Aceptable
1961,3760,Crítico
2022,4324,Alerta
1691,3159,Crítico
1869,2855,Crítico
961,4880,Aceptable
1247,2046,Crítico
1095,2679,Alerta
372,2817,Aceptable
826,3254,Aceptable
2315,3862,Crítico
215,2323,Aceptable
212,4485,Aceptable
396,1899,Aceptable
685,3068,Aceptable
1829,1083,Crítico
1951,1363,Crítico
2266,4588,Alerta
683,2310,Aceptable
1036,1110,Crítico
2336,3385,Crítico
61,3593,Aceptable
2372,2105,Crítico
866,3951,Aceptable
19,1115,Aceptable
648,4375,Aceptable
1195,2301,Crítico
398,2211,Aceptable
510,3677,Aceptable
1765,4500,Alerta
272,1724,Aceptable
2040,4123,Alerta
2361,3733,Crítico
1993,3777,Crítico
2079,2384,Crítico
2143,2832,Crítico
1335,4311,Aceptable
983,4388,Aceptable
1065,3834,Aceptable
1757,1638,Crítico
977,4688,Aceptable
795,3897,Aceptable
1665,1692,Crítico
523,2676,Aceptable
1394,4376,Aceptable
212,3465,Aceptable
1120,1190,Crítico
1573,1864,Crítico
2201,1815,Crítico
304,2671,Aceptable
649,4017,Aceptable
1695,3989,Alerta
1880,1947,Crítico
1157,2325,Alerta
903,2051,Alerta
2049,4059,Crítico
983,1877,Crítico
1716,4312,Alerta
1845,3625,Crítico
1774,4121,Alerta
426,1905,Aceptable
275,2853,Aceptable
2087,2809,Crítico
267,1166,Aceptable
2230,4725,Alerta
1193,2650,Alerta
2426,2303,Crítico
1115,2739,Alerta
318,4177,Aceptable
1248,3277,Alerta
334,1551,Aceptable
2230,3360,Crítico
1272,2494,Crítico
1462,2481,Crítico
623,2607,Aceptable
390,3077,Aceptable
2168,4380,Alerta
2024,4960,Alerta
1084,2743,Alerta
2119,2219,Crítico
1063,2728,Alerta
897,2943,Aceptable
1784,1972,Crítico
826,1400,Crítico
2094,1578,Crítico
1566,1736,Crítico
1620,1749,Crítico
1540,4335,Alerta
1603,3020,Crítico
412,3582,Aceptable
303,3314,Aceptable
488,2402,Aceptable
463,2620,Aceptable
744,3532,Aceptable
1800,3916,Alerta
1197,2955,Alerta
2445,2395,Crítico
1630,2607,Crítico
739,3082,Aceptable
634,1224,Crítico
1550,2230,Crítico
1265,1756,Crítico
1456,1912,Crítico
1302,2808,Alerta
1275,4500,Aceptable
353,2870,Aceptable
1453,2561,Crítico
1012,4112,Aceptable
106,3243,Aceptable
1063,4335,Aceptable
1030,3924,Aceptable
1461,2740,Crítico
2382,3015,Crítico
969,3851,Aceptable
1651,4436,Alerta
1256,4999,Aceptable
1968,3621,Crítico
2080,3415,Crítico
1871,1524,Crítico
663,4700,Aceptable
1364,4518,Aceptable
2094,1088,Crítico
1761,4185,Alerta
90,1735,Aceptable
1518,3023,Crítico
766,3268,Aceptable
502,4305,Aceptable
2227,3993,Crítico
2289,2860,Crítico
2192,1873,Crítico
261,1530,Aceptable
2267,1979,Crítico
1842,1439,Crítico
1417,1574,Crítico
2237,1862,Crítico
748,1493,Crítico
298,1453,Aceptable
2035,4000,Crítico
2243,4934,Alerta
2026,3147,Crítico
2168,1903,Crítico
891,4890,Aceptable
439,2575,Aceptable
2335,2034,Crítico
1819,1972,Crítico
874,2756,Aceptable
13,3073,Aceptable
534,3803,Aceptable
2297,3937,Crítico
1307,2579,Crítico
839,4208,Aceptable
365,1673,Aceptable
1237,4529,Aceptable
2492,3052,Crítico
1064,4041,Aceptable
1879,3151,Crítico
217,2329,Aceptable
761,1374,Crítico
2260,4755,Alerta
2087,1930,Crítico
342,1327,Aceptable
285,4533,Aceptable
1328,1041,Crítico
928,3684,Aceptable
400,2681,Aceptable
1105,1483,Crítico
2374,4154,Crítico
1296,3086,Alerta
112,2932,Aceptable
2201,2099,Crítico
344,1104,Aceptable
1625,1426,Crítico
1142,1410,Crítico
247,2024,Aceptable
144,1837,Aceptable
2084,2510,Crítico
97,1268,Aceptable
2339,3641,Crítico
102,3260,Aceptable
1196,2782,Alerta
1009,4111,Aceptable
1048,4210,Aceptable
2456,2156,Crítico
443,1285,Aceptable
50,4555,Aceptable
1289,4413,Aceptable
451,2560,Aceptable
565,4306,Aceptable
486,4785,Aceptable
219,3533,Aceptable
2097,4166,Crítico
312,1838,Aceptable
2481,4167,Crítico
2040,1247,Crítico
170,2847,Aceptable
2293,2751,Crítico
1616,4705,Aceptable
1184,3657,Aceptable
2075,2585,Crítico
2371,1656,Crítico
597,4363,Aceptable
2431,4590,Crítico
2112,2346,Crítico
611,1871,Aceptable
1512,2947,Crítico
1923,2773,Crítico
2381,4852,Alerta
2266,1621,Crítico
360,2500,Aceptable
1968,3567,Crítico
834,2013,Alerta
61,4129,Aceptable
627,3968,Aceptable
1628,2872,Crítico
1998,4384,Alerta
641,3326,Aceptable
1986,2410,Crítico
283,3357,Aceptable
737,3062,Aceptable
472,4103,Aceptable
949,3617,Aceptable
1826,4436,Alerta
1584,1767,Crítico
2473,2234,Crítico
160,1720,Aceptable
2230,2710,Crítico
2186,3686,Crítico
2221,4246,Crítico
524,2085,Aceptable
1389,2527,Crítico
1590,3922,Alerta
78,2120,Aceptable
563,3283,Aceptable
2132,3662,Crítico
1,3562,Aceptable
97,4547,Aceptable
167,3294,Aceptable
436,1525,Aceptable
2222,4469,Alerta
1472,2304,Crítico
908,4879,Aceptable
1324,1949,Crítico
8,3104,Aceptable
240,3441,Aceptable
2334,4889,Alerta
1910,2306,Crítico
2158,3529,Crítico
1374,4275,Aceptable
527,1074,Alerta
292,3063,Aceptable
64,1392,Aceptable
1934,1480,Crítico
2148,4398,Alerta
770,4886,Aceptable
1522,2078,Crítico
814,4460,Aceptable
1993,2843,Crítico
324,1518,Aceptable
1413,3602,Alerta
1237,3568,Aceptable
550,1284,Alerta
1448,2096,Crítico
364,4529,Aceptable
717,2506,Aceptable
2014,3214,Crítico
1548,3989,Alerta
1749,1473,Crítico
2003,3623,Crítico
2353,4187,Crítico
1849,2892,Crítico
659,2170,Aceptable
1688,1683,Crítico
1637,2320,Crítico
1615,4449,Alerta
84,2131,Aceptable
1674,1249,Crítico
492,3676,Aceptable
1848,2697,Crítico
2221,2595,Crítico
2112,2539,Crítico
1553,2990,Crítico
611,4369,Aceptable
1113,1043,Crítico
1942,2828,Crítico
2491,1420,Crítico
1267,3589,Alerta
599,3089,Aceptable
1616,3833,Alerta
1145,1632,Crítico
2427,3963,Crítico
1768,1529,Crítico
1358,2044,Crítico
1937,3568,Crítico
2365,1743,Crítico
2482,3098,Crítico
1778,2424,Crítico
226,3558,Aceptable
2434,2720,Crítico
262,4167,Aceptable
1368,4954,Aceptable
1535,3813,Alerta
152,4564,Aceptable
1866,3077,Crítico
744,2121,Alerta
1777,1927,Crítico
2431,2184,Crítico
1202,1629,Crítico
375,3229,Aceptable
2367,3060,Crítico
1832,1200,Crítico
583,4735,Aceptable
458,3639,Aceptable
84,2516,Aceptable
721,3913,Aceptable
1364,1317,Crítico
1911,4601,Alerta
2321,1500,Crítico
844,3013,Aceptable
736,1322,Crítico
2390,3442,Crítico
1986,4036,Alerta
1590,3413,Alerta
56,1662,Aceptable
388,2819,Aceptable
1345,1893,Crítico
1434,3796,Alerta
933,2537,Alerta
1348,4466,Aceptable
842,4418,Aceptable
1558,4069,Alerta
1082,3972,Aceptable
1333,1059,Crítico
1859,4071,Alerta
2299,3683,Crítico
891,2961,Aceptable
2149,2413,Crítico
1377,1992,Crítico
1293,4568,Aceptable
1744,1238,Crítico
1758,3553,Alerta
1565,3004,Crítico
2285,4834,Alerta
352,4377,Aceptable
1399,2519,Crítico
1772,3995,Alerta
178,1708,Aceptable
1679,1717,Crítico
712,4384,Aceptable
1279,1869,Crítico
1691,1512,Crítico
621,4384,Aceptable
67,2851,Aceptable
2351,2443,Crítico
2329,1793,Crítico
1601,3080,Crítico
2433,3054,Crítico
436,3948,Aceptable
2182,4113,Crítico
355,4257,Aceptable
2130,1858,Crítico
1135,2625,Alerta
677,2612,Aceptable
2340,2198,Crítico
1541,3502,Alerta
423,2209,Aceptable
1834,3300,Crítico
1907,4937,Alerta
346,3236,Aceptable
2128,4757,Alerta
1736,4331,Alerta
367,3101,Aceptable
2359,3799,Crítico
1420,4923,Aceptable
474,1684,Aceptable
1421,3845,Alerta
1566,1779,Crítico
728,4229,Aceptable
1198,4106,Aceptable
136,2129,Aceptable
2217,4171,Crítico
1663,3536,Alerta
2493,2926,Crítico
1230,2631,Alerta
2131,4016,Crítico
2265,2933,Crítico
2362,3414,Crítico
765,4780,Aceptable
1414,2778,Crítico
2466,2234,Crítico
160,1710,Aceptable
1527,3340,Alerta
2198,2046,Crítico
2220,4702,Alerta
1080,2041,Crítico
177,3775,Aceptable
544,1499,Alerta
1443,3894,Alerta
1990,1525,Crítico
852,2137,Alerta
2077,1713,Crítico
2419,4127,Crítico
1596,1458,Crítico
1666,1099,Crítico
1150,4503,Aceptable
605,3077,Aceptable
806,4915,Aceptable
1791,1296,Crítico
1464,3758,Alerta
2068,1220,Crítico
1125,3403,Aceptable
511,3056,Aceptable
1369,1804,Crítico
1765,1582,Crítico
1739,3426,Crítico
142,2177,Aceptable
694,3289,Aceptable
971,1290,Crítico
1711,1344,Crítico
356,2565,Aceptable
1458,3173,Alerta
390,4389,Aceptable
1454,2220,Crítico
765,4471,Aceptable
1597,4673,Aceptable
1878,2422,Crítico
2,2878,Aceptable
526,1950,Aceptable
2220,4941,Alerta
697,2524,Aceptable
1010,1550,Crítico
686,2023,Aceptable
1988,2086,Crítico
1571,1504,Crítico
277,1477,Aceptable
359,2167,Aceptable
2311,4810,Alerta
2233,4697,Alerta
1987,3783,Crítico
621,2930,Aceptable
610,2933,Aceptable
536,1959,Aceptable
1085,3991,Aceptable
386,1117,Aceptable
668,1269,Crítico
2183,2462,Crítico
1420,2643,Crítico
14,2095,Aceptable
36,4705,Aceptable
2324,2746,Crítico
2389,2009,Crítico
2417,1485,Crítico
1114,3674,Aceptable
1548,1115,Crítico
370,4388,Aceptable
496,2630,Aceptable
1005,4156,Aceptable
1999,3429,Crítico
1224,4909,Aceptable
1505,3560,Alerta
512,3897,Aceptable
2141,3381,Crítico
1764,3764,Alerta
1403,1891,Crítico
515,1530,Aceptable
789,2171,Alerta
1823,3187,Crítico
1984,4465,Alerta
993,4444,Aceptable
1090,4058,Aceptable
1421,3233,Alerta
1272,4151,Aceptable
424,3087,Aceptable
189,1770,Aceptable
1262,1672,Crítico
806,4250,Aceptable
1395,3622,Alerta
1233,3209,Alerta
2467,2511,Crítico
635,2273,Aceptable
271,1867,Aceptable
421,1714,Aceptable
515,4902,Aceptable
598,2358,Aceptable
237,1635,Aceptable
2405,2294,Crítico
2102,1942,Crítico
1220,3085,Alerta
1342,1406,Crítico
503,3744,Aceptable
505,4321,Aceptable
1842,1021,Crítico
944,4573,Aceptable
428,2867,Aceptable
1309,2241,Crítico
1077,1732,Crítico
2491,4048,Crítico
323,2733,Aceptable
52,2876,Aceptable
2346,4148,Crítico
2163,3101,Crítico
2018,3520,Crítico
33,1228,Aceptable
1546,1586,Crítico
1929,1573,Crítico
1979,1972,Crítico
1121,1798,Crítico
1091,4366,Aceptable
604,4900,Aceptable
1533,1021,Crítico
2047,1603,Crítico
1789,1912,Crítico
698,4356,Aceptable
2238,3133,Crítico
1352,3232,Alerta
1952,1085,Crítico
691,4104,Aceptable
1360,2093,Crítico
2006,4807,Alerta
1618,3160,Crítico
1709,4994,Aceptable
2149,1843,Crítico
189,3544,Aceptable
1369,2425,Crítico
19,2671,Aceptable
695,3671,Aceptable
1702,3273,Crítico
2014,2749,Crítico
585,2817,Aceptable
1779,4612,Alerta
906,3341,Aceptable
2343,3231,Crítico
497,4921,Aceptable
1231,1560,Crítico
370,2871,Aceptable
1523,4093,Alerta
225,4059,Aceptable
1557,2368,Crítico
669,3509,Aceptable
1028,3858,Aceptable
789,1012,Crítico
2018,3687,Crítico
757,4784,Aceptable
1339,2313,Crítico
1,2507,Aceptable
15,2148,Aceptable
1534,3649,Alerta
2114,2395,Crítico
1453,2764,Crítico
348,3708,Aceptable
1609,4205,Alerta
1742,3142,Crítico
1027,4760,Aceptable
2441,1547,Crítico
1046,2557,Alerta
1074,1908,Crítico
2439,4598,Crítico
2243,4745,Alerta
2345,3753,Crítico
146,4263,Aceptable
773,4439,Aceptable
2416,2704,Crítico
1561,3995,Alerta
826,4522,Aceptable
1075,2988,Alerta
1805,4637,Alerta
1401,1535,Crítico
2019,4337,Alerta
1017,1109,Crítico
1038,1180,Crítico
36,3153,Aceptable
1499,4028,Alerta
1152,4466,Aceptable
2438,4027,Crítico
1548,4889,Aceptable
1733,2058,Crítico
2350,4653,Crítico
1030,3767,Aceptable
845,4188,Aceptable
1489,2671,Crítico
408,4503,Aceptable
1801,2339,Crítico
88,4851,Aceptable
2447,3518,Crítico
1012,4105,Aceptable
287,4827,Aceptable
378,1748,Aceptable
1174,3595,Aceptable
1518,2694,Crítico
684,2246,Aceptable
283,3451,Aceptable
1085,2458,Alerta
1633,1346,Crítico
2191,4651,Alerta
2036,1523,Crítico
1245,4371,Aceptable
1052,4729,Aceptable
2009,3843,Crítico
1361,4860,Aceptable
979,2522,Alerta
337,4270,Aceptable
2260,3942,Crítico
2240,2688,Crítico
1729,1675,Crítico
1996,2927,Crítico
1410,2781,Crítico
2372,3207,Crítico
1181,4852,Aceptable
1441,4485,Aceptable
2015,2744,Crítico
325,1701,Aceptable
916,2693,Aceptable
683,3354,Aceptable
31,1329,Aceptable
1034,2453,Alerta
2357,1952,Crítico
881,4831,Aceptable
259,1348,Aceptable
833,3842,Aceptable
713,4831,Aceptable
607,2827,Aceptable
1619,3289,Alerta
2190,1110,Crítico
1,3500,Aceptable
815,2241,Alerta
950,2402,Alerta
841,4833,Aceptable
853,1748,Alerta
2126,3991,Crítico
1286,2501,Crítico
162,3262,Aceptable
339,4213,Aceptable
1197,3079,Alerta
1612,3985,Alerta
306,1996,Aceptable
1899,3410,Crítico
487,2230,Aceptable
82,1411,Aceptable
1003,2716,Alerta
120,2998,Aceptable
1692,1477,Crítico
758,1241,Crítico
839,4695,Aceptable
593,3258,Aceptable
721,1863,Alerta
938,2746,Aceptable
24,4575,Aceptable
2429,3898,Crítico
1991,2973,Crítico
2313,4416,Crítico
610,4835,Aceptable
914,2806,Aceptable
1242,1318,Crítico
1041,3966,Aceptable
1871,2263,Crítico
1369,2147,Crítico
768,4489,Aceptable
101,1695,Aceptable
1636,3500,Alerta
1524,4247,Alerta
516,4622,Aceptable
1897,2103,Crítico
1335,4848,Aceptable
387,4306,Aceptable
